ST004D01T,IC177Q01JA,IC177Q02JA,IC177Q03JA,IC177Q04JA,IC177Q05JA,IC177Q06JA,IC177Q07JA,IC178Q01JA,IC178Q02JA,IC178Q03JA,IC178Q04JA,IC178Q05JA,IC178Q06JA,IC178Q07JA,AGE,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,PV1READ,PV2READ,PV3READ,PV4READ,PV5READ,PV6READ,PV7READ,PV8READ,PV9READ,PV10READ,PV1SCIE,PV2SCIE,PV3SCIE,PV4SCIE,PV5SCIE,PV6SCIE,PV7SCIE,PV8SCIE,PV9SCIE,PV10SCIE
2.0,,,,,,,,,,,,,,,15.75,361.872,359.79,375.284,394.904,375.087,340.269,382.582,373.633,424.351,373.103,316.218,354.538,428.353,324.371,416.257,316.995,335.863,392.775,385.731,376.086,452.318,458.373,435.308,462.76,455.193,450.013,479.309,471.535,460.156,496.206
1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,15.33,342.626,325.361,340.863,317.454,336.126,364.701,341.909,317.062,339.889,355.103,297.085,282.917,256.419,313.642,338.12,319.79,282.994,276.868,292.388,333.15,377.778,386.302,450.328,312.239,432.585,359.049,366.871,387.17,375.206,359.57
1.0,,,,,,,,,,,,,,,15.42,325.11,353.438,314.275,393.152,341.324,389.803,396.371,462.114,347.03,379.684,413.878,429.905,405.825,441.145,470.505,475.814,491.395,520.841,416.276,457.227,320.537,332.982,298.6,373.455,369.623,350.094,323.209,422.889,322.708,312.318
1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,16.17,340.773,360.661,360.492,392.348,372.487,335.161,361.144,409.162,324.368,377.63,269.324,330.185,262.359,247.623,303.039,282.883,263.256,321.202,262.466,270.673,409.109,396.588,389.57,364.694,395.531,383.114,341.921,386.153,377.65,446.373
2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,15.25,373.093,345.4,377.018,419.961,337.648,326.594,391.239,400.135,338.628,317.315,418.59,436.171,387.337,471.655,393.517,422.779,448.292,459.638,423.642,426.736,491.907,386.149,436.78,423.308,397.761,401.299,439.91,464.588,394.026,402.92
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.92,368.471,304.505,371.774,332.206,308.297,329.235,394.213,315.046,366.675,377.157,328.486,335.507,324.774,343.599,301.452,312.735,338.812,367.071,376.816,327.928,407.637,369.792,451.036,372.826,322.026,355.489,444.628,353.866,415.134,424.411
1.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,,4.0,2.0,4.0,3.0,3.0,4.0,15.33,379.589,447.639,353.408,399.388,393.974,448.353,370.273,346.571,438.974,384.128,407.783,413.408,411.989,417.17,402.85,440.232,480.789,406.627,433.498,436.413,482.516,448.447,442.491,431.329,387.757,486.347,522.154,373.322,528.11,458.243
2.0,6.0,4.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,16.17,351.242,382.818,344.72,374.477,457.354,389.207,414.649,379.052,369.062,334.436,398.776,401.595,368.443,411.002,454.923,449.249,411.8,471.995,370.882,369.916,382.856,425.379,409.307,409.036,451.461,388.489,446.945,427.132,401.466,404.186
2.0,,,,,,,,,,,,,,,16.0,448.271,491.012,392.654,439.31,466.556,435.426,494.475,436.683,408.764,475.618,412.347,426.236,464.54,393.934,429.171,388.518,429.17,435.221,432.898,440.586,489.526,502.531,429.07,388.431,478.385,428.17,459.834,351.976,444.187,457.792
2.0,,,,,,,,,,,,,,,15.67,449.168,445.756,370.235,369.73,441.05,364.071,350.725,445.68,409.376,400.058,522.147,551.793,495.742,573.761,517.238,496.994,512.484,468.99,527.123,509.796,518.762,495.238,504.181,482.521,541.333,426.959,411.809,522.099,516.601,451.975
2.0,4.0,5.0,5.0,2.0,3.0,3.0,1.0,5.0,2.0,5.0,4.0,4.0,4.0,3.0,15.75,470.848,469.466,470.583,495.427,465.795,497.508,470.329,499.184,431.422,458.245,535.252,496.0,499.056,454.099,493.343,479.274,515.276,556.303,465.635,495.32,540.541,519.502,523.57,593.929,537.518,556.891,547.338,499.081,549.902,500.148
2.0,,,,,,,,,,,,,,,16.17,402.905,374.192,359.25,381.278,339.909,349.027,388.117,333.007,402.062,404.779,377.587,399.628,350.085,382.832,393.853,396.833,394.614,341.274,352.127,387.109,424.116,337.24,412.763,409.293,333.337,396.921,348.003,390.277,385.278,379.44
1.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,15.83,298.7,331.136,275.953,255.731,236.667,264.841,319.765,327.422,268.67,248.89,287.971,308.238,318.057,322.589,291.482,289.449,345.479,340.173,290.796,278.622,281.649,354.837,316.622,304.695,292.803,283.772,311.292,314.848,271.229,245.209
2.0,,,,,,,,,,,,,,,15.92,312.743,304.912,325.296,350.585,251.12,300.941,327.451,251.592,336.383,294.9,334.44,322.048,316.441,374.977,299.164,346.849,368.785,280.153,361.439,331.796,312.628,365.22,313.256,406.1,319.294,313.854,341.034,311.731,348.234,352.958
1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,15.75,431.667,466.487,457.109,426.9,452.785,446.319,466.96,443.951,454.989,488.037,500.011,452.915,442.61,443.19,371.288,412.431,488.355,425.003,446.906,505.049,466.055,517.408,541.447,511.469,505.373,537.766,508.62,496.968,481.87,537.93
1.0,,,,,,,,,,,,,,,16.0,436.999,455.694,388.716,471.693,424.422,441.274,429.933,392.61,406.26,442.246,497.854,497.886,550.112,538.726,512.081,501.834,435.841,525.348,493.333,549.892,448.157,482.074,394.881,503.051,478.076,454.422,396.15,464.365,437.48,555.965
2.0,,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,15.58,347.051,397.989,418.712,398.977,389.79,419.668,403.87,360.16,385.545,337.48,422.539,398.272,440.522,439.55,424.625,383.896,415.313,373.134,402.305,396.3,346.158,456.521,434.629,446.74,425.76,434.12,420.86,444.28,435.869,355.617
2.0,,,,,,,,,,,,,,,15.67,370.363,349.31,339.766,344.371,343.89,356.32,362.46,370.179,402.866,366.698,367.215,351.012,341.196,281.981,338.084,383.193,343.666,393.09,347.386,358.336,249.528,326.496,308.223,293.689,289.351,304.569,324.207,322.202,320.692,311.183
2.0,3.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,15.92,428.086,433.418,428.123,385.118,417.741,408.897,410.042,395.377,414.09,475.15,430.893,447.539,425.212,433.093,461.878,433.709,461.475,435.382,468.427,432.999,424.47,389.149,388.606,371.717,423.96,360.494,431.788,325.178,459.414,390.9
2.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,5.0,2.0,6.0,2.0,1.0,1.0,1.0,15.92,507.326,485.158,510.206,490.397,432.004,477.512,531.518,508.088,495.354,471.493,432.802,369.922,385.584,486.186,360.024,384.757,496.608,450.142,438.213,394.059,492.142,507.401,499.205,492.069,543.74,496.378,578.191,488.846,507.392,528.055
1.0,2.0,5.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,4.0,2.0,4.0,3.0,1.0,15.58,490.878,442.251,495.735,449.965,504.813,460.114,489.795,483.021,446.022,470.372,526.184,477.39,500.195,477.984,499.635,519.044,492.667,422.412,441.475,495.427,556.165,465.236,534.072,518.22,514.419,483.804,510.518,510.303,522.516,519.624
2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.75,490.897,492.446,434.461,478.086,474.463,488.581,497.545,483.605,468.642,459.05,554.617,450.563,491.119,563.097,497.635,517.428,572.259,460.01,506.513,513.29,495.74,489.356,525.942,498.359,479.656,522.151,553.15,476.719,471.862,534.081
1.0,,,,,,,,,,,,,,,15.58,401.116,432.531,404.974,430.161,407.501,424.656,413.671,427.924,409.235,407.711,430.068,477.989,449.458,431.029,468.28,391.423,357.831,487.207,467.323,435.082,409.699,438.089,477.82,428.237,401.909,424.76,386.572,438.468,403.403,395.966
2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,16.17,557.29,555.526,534.274,532.023,552.813,549.919,557.646,522.086,554.756,546.429,606.075,481.072,490.255,639.603,532.185,577.543,628.003,580.261,541.457,575.226,616.441,622.813,571.443,544.365,645.773,670.24,626.314,609.954,582.311,594.003
1.0,2.0,6.0,6.0,6.0,6.0,2.0,1.0,2.0,6.0,6.0,6.0,6.0,1.0,1.0,16.0,477.532,442.027,397.09,458.965,458.272,461.618,458.47,430.202,481.486,448.338,504.777,446.577,404.257,487.798,406.032,451.504,408.318,403.287,441.678,448.087,441.277,418.286,420.916,433.259,465.929,437.346,437.126,449.106,436.341,380.341
1.0,,,,,,,,6.0,5.0,5.0,6.0,5.0,6.0,6.0,15.58,439.117,421.036,457.643,408.951,417.057,370.118,483.912,410.719,373.468,411.772,433.016,436.134,408.095,418.81,350.501,440.697,505.594,397.315,383.783,424.623,442.045,436.259,418.74,434.298,438.957,428.293,475.026,478.605,387.942,444.824
1.0,,,,,,,,,,,,,,,16.08,516.686,473.803,480.682,484.906,474.812,524.43,487.026,481.144,458.779,486.52,560.454,569.555,548.693,513.745,557.398,520.837,559.184,538.283,557.177,543.554,527.244,493.26,527.537,523.873,497.073,544.551,511.229,549.461,551.694,557.241
1.0,,,,,,,,,,,,,,,15.42,381.335,374.11,375.943,385.922,390.381,414.557,376.641,350.062,335.438,303.421,308.809,338.785,339.644,325.443,315.447,310.901,342.141,321.663,316.761,282.168,381.812,331.117,380.523,413.482,371.682,425.024,358.294,394.691,352.397,314.99
2.0,,,,,,,,,,,,,,,16.0,269.562,213.805,272.98,268.542,244.009,240.169,253.952,196.796,225.978,251.015,233.841,240.64,234.079,254.472,222.617,214.345,184.24,225.319,207.748,223.178,272.905,273.932,301.4,324.389,277.34,302.269,273.421,193.637,254.304,317.671
2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,15.42,465.235,415.248,446.437,470.002,456.085,435.804,476.149,454.99,472.143,418.992,479.781,457.303,467.693,480.546,473.342,481.991,449.603,489.767,399.667,452.035,583.201,452.269,475.176,485.313,494.979,492.056,492.829,495.453,481.882,473.245
2.0,,2.0,,2.0,3.0,2.0,,,,1.0,,1.0,,1.0,15.92,288.579,322.877,354.053,242.436,280.157,331.161,267.334,255.06,256.933,302.808,304.714,385.611,269.963,219.698,321.452,288.339,285.592,208.152,289.674,317.83,291.756,307.166,277.973,261.866,230.318,343.785,335.256,270.496,221.944,261.136
1.0,,,,,,,,,,,,,,,15.42,356.802,355.855,353.395,337.083,356.836,379.137,389.31,358.856,359.865,361.883,382.848,391.533,402.341,389.465,339.278,419.462,404.561,406.442,403.923,381.621,376.595,346.482,439.371,366.789,347.508,397.522,410.972,357.83,389.988,292.704
1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,15.33,448.443,427.85,426.049,407.223,423.191,410.267,387.493,448.436,413.655,433.765,488.401,435.681,423.055,549.856,441.449,473.345,434.785,482.965,357.307,390.344,470.188,408.314,445.846,500.202,395.996,450.297,418.599,451.853,403.283,485.421
2.0,,,,,,,,,,,,,,,15.42,340.599,333.692,334.67,354.955,341.067,351.312,371.023,330.125,389.985,326.302,367.147,353.088,394.257,382.315,376.484,413.474,315.365,363.641,404.999,401.644,421.658,445.018,408.425,430.632,418.248,441.903,413.434,475.207,499.508,435.09
2.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,16.17,424.44,430.941,452.191,426.518,401.584,479.21,455.372,444.368,467.404,404.162,509.244,552.883,575.979,586.402,536.206,564.954,556.466,540.019,599.707,554.573,530.889,502.615,500.549,494.506,466.836,525.59,612.074,486.043,476.971,463.326
2.0,,,,,,,,,,,,,,,15.92,255.528,314.182,344.801,304.011,241.464,272.777,275.997,262.161,288.076,275.768,255.081,306.394,261.969,242.55,270.629,284.712,282.046,245.345,221.534,234.493,278.562,379.624,307.946,329.06,285.765,336.291,259.679,320.909,302.443,309.707
2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,15.33,338.604,320.226,305.819,320.198,287.016,339.393,372.631,346.937,323.296,294.533,328.604,247.568,302.641,311.389,303.84,301.916,284.056,315.589,345.039,341.755,362.376,348.798,332.197,407.85,337.752,352.627,411.959,327.166,303.213,320.101
1.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,15.75,251.042,264.275,263.417,278.324,297.634,229.007,303.49,275.03,300.602,267.824,330.905,328.773,360.339,328.219,333.318,340.608,319.436,324.65,365.604,337.822,271.267,278.18,348.865,225.714,287.116,272.008,302.509,250.957,325.98,239.68
1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,,,,,,,,15.25,348.545,368.873,338.547,381.846,373.263,392.663,336.724,369.912,321.145,317.828,363.6,314.61,357.112,326.346,421.231,285.419,301.175,325.721,280.405,335.467,341.474,390.174,339.609,397.032,407.927,387.248,253.246,407.368,300.821,349.299
2.0,,,,,,,,,,,,,,,15.75,337.734,355.166,334.138,324.973,344.047,357.01,319.855,338.551,346.464,328.49,328.923,336.013,311.365,387.918,336.616,334.506,318.98,326.088,343.196,326.089,344.014,394.497,346.544,345.41,394.775,468.85,354.963,336.015,381.831,328.934
2.0,6.0,6.0,6.0,6.0,6.0,1.0,4.0,6.0,6.0,6.0,6.0,6.0,1.0,3.0,15.33,486.794,470.512,494.172,478.688,501.404,454.352,445.799,492.042,483.895,493.467,462.426,471.557,473.996,445.448,452.388,431.607,472.927,469.911,457.335,444.96,605.813,563.411,572.868,540.501,599.17,535.388,512.35,557.187,593.567,550.426
1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,16.17,427.744,433.978,453.357,441.823,421.387,434.655,386.929,443.959,458.869,424.069,469.406,478.406,501.613,527.285,576.09,513.597,407.881,469.592,487.602,519.51,443.747,459.774,410.049,397.971,470.68,440.201,471.926,452.265,455.091,439.568
1.0,,,,,,,,,,,,,,,16.08,383.335,359.479,340.467,413.933,303.394,351.116,387.877,366.996,362.302,365.82,406.725,430.243,385.085,355.408,371.088,404.407,461.654,460.666,390.242,398.309,337.53,388.615,345.243,380.32,338.433,337.151,378.006,398.306,393.272,367.547
1.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,15.58,476.145,437.2,422.141,435.626,472.606,479.772,479.997,489.769,439.61,490.335,534.125,495.665,544.821,531.03,536.43,536.117,581.959,573.326,565.254,544.197,521.737,474.917,519.032,534.215,592.235,554.022,499.005,595.909,544.359,560.38
2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,15.33,385.237,427.485,431.442,437.007,374.864,445.262,394.952,448.67,394.967,377.698,407.191,295.451,300.937,429.556,415.26,494.769,331.792,451.512,327.538,331.119,444.862,425.17,443.531,437.417,392.972,396.594,452.518,416.979,440.552,426.216
1.0,,,,,,,,,,,,,,,15.75,263.313,257.355,331.19,299.965,294.866,275.419,310.39,297.776,299.721,325.715,224.374,235.249,297.906,347.975,269.525,269.245,234.611,335.841,275.407,323.982,319.518,302.003,316.616,294.446,303.862,306.596,317.884,332.74,312.668,348.009
2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15.33,565.089,588.096,571.038,542.034,590.547,562.09,557.785,557.276,602.661,540.564,549.151,522.711,555.838,495.434,510.198,499.506,575.771,518.147,607.299,567.371,585.176,569.987,553.865,537.592,580.743,537.274,568.922,539.836,559.024,547.18
1.0,5.0,3.0,2.0,4.0,3.0,5.0,2.0,2.0,,3.0,4.0,2.0,3.0,5.0,16.08,389.543,411.741,395.016,400.681,346.387,369.299,410.844,404.49,374.435,399.549,449.637,463.042,419.696,479.119,377.372,494.203,369.538,510.212,503.263,451.545,415.331,393.819,332.337,358.944,332.244,369.3,349.02,321.819,340.833,425.72
1.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,15.75,422.865,394.816,388.575,394.441,393.14,444.125,361.913,382.065,354.272,414.045,528.927,573.231,457.097,482.86,421.81,517.668,396.649,497.576,463.766,509.838,414.075,436.874,425.872,463.568,429.863,427.262,388.866,410.497,412.868,449.537
2.0,,,,,,,,,,,,,,,15.58,308.207,323.369,370.342,371.323,286.004,320.972,333.583,370.142,362.93,350.723,294.265,357.029,348.783,407.772,337.189,330.621,360.997,429.976,455.008,397.402,332.073,367.225,344.714,343.438,307.466,354.857,347.06,390.225,389.024,370.292
2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,15.75,374.419,415.756,410.072,363.58,413.788,383.682,358.54,378.686,418.83,413.184,427.837,443.074,408.198,370.557,390.479,382.456,396.413,360.948,422.707,408.062,481.353,551.449,508.241,432.739,407.303,486.565,389.294,442.577,454.189,442.191
1.0,,,,,,,,,,,,,,,15.83,383.017,310.561,392.508,311.297,329.89,363.811,375.018,320.262,328.824,311.567,441.384,435.636,455.36,403.039,355.439,406.938,428.898,398.788,392.086,399.862,424.537,399.626,426.495,381.76,334.266,354.139,441.617,333.605,393.736,411.877
1.0,,,,,,,,,,,,,,,16.17,349.923,341.276,390.29,326.679,332.618,338.036,311.501,316.675,315.001,363.379,359.311,332.733,452.448,389.289,380.149,324.703,393.263,373.884,362.484,357.558,356.496,346.129,356.005,352.67,325.782,321.088,330.664,354.382,316.238,355.639
2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15.58,284.726,307.687,281.11,311.802,231.164,294.584,248.68,265.121,295.271,293.472,381.761,303.853,279.978,376.058,292.109,343.858,349.499,303.16,328.561,269.121,284.609,288.138,263.19,319.796,207.035,298.616,278.417,262.049,298.948,306.286
2.0,,,,,,,,,,,,,,,16.17,444.727,371.367,447.383,409.176,411.004,391.07,462.335,374.555,457.007,455.453,479.963,429.646,495.535,472.675,494.801,439.372,499.932,388.393,521.505,458.556,500.014,413.941,522.027,459.557,471.943,433.087,458.96,432.551,516.071,481.905
2.0,6.0,6.0,,3.0,3.0,1.0,1.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,15.75,422.318,359.728,335.46,392.281,362.742,406.597,322.312,370.917,408.596,376.125,482.412,448.922,438.621,434.596,467.925,463.294,435.179,449.085,447.074,422.396,404.782,401.471,390.325,427.505,417.988,341.235,293.043,385.934,425.362,374.547
1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,15.75,380.975,409.162,374.001,354.179,342.48,380.577,331.558,382.911,364.847,373.377,398.36,394.117,410.947,374.165,392.065,381.639,365.005,370.69,451.264,416.618,429.861,476.355,408.823,414.676,411.177,420.06,302.488,390.847,390.964,470.54
2.0,,,,,,,,,,,,,,,16.0,422.304,438.614,421.764,434.028,399.71,414.989,423.747,469.794,383.093,451.05,427.267,456.385,425.535,525.159,450.884,455.791,449.627,451.007,429.42,452.762,447.44,429.942,410.754,435.226,425.254,378.034,441.675,475.609,378.939,423.012
1.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,16.25,549.524,495.807,509.441,529.311,495.157,521.259,485.98,517.873,497.475,519.432,635.922,564.613,553.802,536.047,518.964,532.943,537.49,585.594,546.836,603.902,572.083,567.913,562.27,548.573,600.251,558.591,476.328,607.801,538.871,570.956
1.0,,,,,,,,,,,,,,,15.25,332.058,381.375,329.925,318.971,355.241,351.188,350.266,323.308,359.683,360.519,342.245,357.465,415.409,389.905,332.731,408.404,362.642,461.923,424.718,489.45,401.866,374.13,428.478,388.39,384.99,376.504,365.252,390.93,417.157,391.435
1.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,6.0,3.0,2.0,2.0,3.0,2.0,15.75,463.654,410.823,457.443,480.663,438.255,444.055,456.426,457.778,474.05,451.102,505.037,502.427,481.253,508.282,472.865,553.634,551.728,457.444,542.266,539.98,525.177,494.919,468.852,521.83,492.177,501.628,490.432,466.879,530.292,494.354
1.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,15.33,474.62,456.892,454.464,489.567,450.964,510.872,474.951,459.112,455.415,477.37,524.065,557.416,595.876,639.122,513.06,500.643,537.662,543.363,636.695,591.269,445.063,386.83,427.425,433.597,470.066,474.292,457.569,429.592,439.203,418.305
2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,15.75,361.953,332.587,393.962,394.738,368.957,402.878,354.704,379.699,366.813,397.405,400.145,326.267,374.653,381.203,384.408,356.888,428.463,394.155,425.357,428.496,426.847,351.832,373.224,417.483,385.07,421.604,404.472,380.961,366.152,384.541
1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,15.75,328.928,318.814,368.397,318.534,411.0,292.711,354.408,356.793,326.879,348.54,404.972,395.811,391.9,465.34,445.818,362.398,458.07,417.384,328.499,344.938,345.424,339.497,318.55,372.033,373.62,302.984,325.179,354.282,366.509,277.727
2.0,,,,,,,,3.0,2.0,,,,,,16.0,345.973,272.622,319.219,306.974,293.208,275.778,247.272,253.781,270.204,378.58,313.096,258.06,295.352,249.28,372.292,250.734,302.065,228.661,301.186,317.941,319.363,223.794,337.393,295.706,267.304,330.655,314.363,300.239,246.587,312.172
1.0,4.0,5.0,3.0,,,5.0,,,,,,,,,16.17,233.003,295.164,281.895,345.818,292.601,293.245,340.191,314.644,259.074,344.985,324.21,372.246,368.278,391.679,311.87,366.352,293.027,395.266,268.416,332.179,240.107,249.865,182.784,318.54,295.189,273.201,209.192,329.821,175.518,251.608
2.0,,,,,,,,,,,,,,,15.33,424.434,395.289,392.789,424.524,393.524,408.079,431.729,415.829,395.57,424.921,449.579,374.023,464.9,361.269,389.116,344.464,327.057,425.883,358.466,330.487,492.763,453.69,487.563,456.129,440.448,446.256,455.794,466.584,443.698,465.63
1.0,,,4.0,,3.0,5.0,,4.0,5.0,,5.0,5.0,5.0,5.0,15.92,419.422,478.41,448.394,458.572,456.983,432.709,426.293,418.606,454.963,453.839,422.821,465.416,435.252,439.409,490.337,495.117,459.518,434.146,513.582,482.582,391.277,453.673,409.874,428.094,489.521,411.067,414.412,417.629,486.912,391.494
1.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,15.5,348.426,416.769,404.592,409.79,384.508,381.47,368.619,356.599,381.992,432.521,460.608,434.493,416.293,455.445,408.415,429.348,423.263,457.467,477.917,486.017,373.282,412.417,383.984,427.844,418.858,444.314,358.859,401.16,407.372,374.493
1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,16.08,331.839,347.408,356.944,329.299,259.139,305.866,301.796,374.491,317.104,339.173,398.145,338.745,379.126,362.299,383.718,381.755,367.812,394.532,378.357,352.936,303.527,275.586,315.93,297.116,281.869,279.107,280.552,352.533,295.567,311.89
2.0,,3.0,,,,,,,3.0,,,,,,15.58,294.94,331.783,299.606,288.936,294.285,243.071,338.44,255.945,285.43,282.718,279.269,285.204,293.353,235.373,300.977,241.717,333.754,248.315,285.739,252.943,280.62,325.502,285.047,237.906,317.112,301.296,326.509,235.404,263.597,280.292
2.0,,,,,,,,,,,,,,,15.42,465.919,442.316,486.02,450.359,493.585,457.074,503.046,483.178,486.006,450.734,523.697,488.097,485.299,494.404,456.177,468.033,538.715,480.174,472.435,437.301,508.392,499.893,512.886,530.643,505.786,489.629,507.197,509.209,500.873,469.444
1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,16.0,442.906,510.25,445.305,430.57,467.884,430.075,421.92,456.205,426.854,484.173,438.172,417.905,447.632,462.078,456.543,470.433,520.148,498.351,467.125,515.714,471.03,504.414,509.593,461.356,543.184,457.178,519.917,462.041,520.551,493.035
2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15.5,337.693,358.141,322.954,356.018,312.29,314.22,338.024,337.046,321.793,355.378,280.427,309.707,296.305,290.91,268.852,314.958,263.52,295.136,322.851,346.454,333.086,389.094,359.912,390.511,309.403,346.688,364.171,337.247,352.169,353.384
1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,15.25,559.899,530.387,568.496,523.458,548.552,516.044,550.972,560.023,554.173,558.28,630.211,737.895,677.167,603.731,718.741,671.896,649.78,714.004,676.252,661.895,566.779,652.784,607.5,607.499,602.113,594.526,578.684,646.364,557.101,637.805
1.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,16.08,476.239,500.97,515.447,530.831,452.994,488.151,528.979,500.482,526.835,545.296,542.863,527.889,533.998,534.228,494.38,543.108,643.079,580.429,544.246,472.047,509.222,465.945,550.47,520.218,467.828,506.186,511.689,522.093,484.209,466.13
